playlist_id,playlist_name
751392711,中文/高甜暴击║除你之外再无至爱(*´▽`人)♡
2768676621,儿时睁眼数星星入眠成年后闭眼数心事清醒
2111786426,郭顶焦迈奇沈以诚.
2277638319,放克来袭|一键开启律动时光
3703310,【郭顶】郭氏音乐顶天立地
2894416520,NEVERSAYNEVER
3046138281,『华语R&B』节奏断线，已无法跟随昨日脚印
2684061183,“爱而不得”用李焯雄的话怎么说？
2899121691,恋爱专用
315328858,随心所动，随欲而行
2750783526,『伤感华语』关于往事，一字一泪的歌曲诉说
2364737649,一个长期单身的孤独者自白
2161007233,繁华都市里的100个孤独旅人
390216762,关于爱情的歌
718085606,你的男孩T_T的歌单
2658648292,隔壁老樊/郭顶/解忧邵帅/万能青年/蘇山海
2787721269,2019仙人掌音乐节（持续更新）
168061514,斯德哥尔摩情人
34980488,中文rnb&rap，可以说是相当丰富了
3000057003,你偷偷喜欢一个人到什么程度
2831507776,虐到骨子里的歌词你能坚持听完几首？
2802810724,只有双鱼座才可以听的歌单
2895219169,单恋之人，连结束都是一厢情愿
2016394938,华语｜一首李宗盛一首杨宗纬
41564652,丧完就要快乐|三百首心酸
2919174696,黄仁俊DJ乐动首尔仁D推荐歌单星耀首尔
720580514,最新、浪漫、华语、英文、游戏战歌、DJ串烧
885010082,【最新电影原声集】
2392861247,这都是什么神仙翻唱
2447727848,“耶嘿，找到你了”
2689522332,两人合唱|轻轻诉说着歌词里的冷暖
2863549845,一首歌终将老去，但总有音乐正年轻
2416770598,高解析人声|让想念的声音再大一些吧
863632877,赌一包辣条，你的前任听了这些歌会哭成狗
2505986220,愿你活成最美好的样子
2999948129,及时止损才是成年人感情中最高级的自律
2889418945,听完就睡，耳机是天黑以后柔软的梦境
2903814051,『晚安夜曲』梦游星河，与世界共眠
2564780673,别懂李宗盛__别知杨宗纬
2053220535,杨宗纬一次就好
947206539,没有收拾残局的能力就别放纵善变的情绪
2881095031,黑白键间的沉重音符道出爱不可及的心酸
2405993167,「华语」精选最好听的翻唱（Cover）更新中!
2891082329,声入人心第二季原曲合集全完结
154939197,歌手2019（含前六季完整歌单）
2856376202,四方食事，不过一碗人间烟火
2888526427,少年不识李宗盛听懂已是曲中人
376708355,【燃向国风】浩然气、赤子心，千里快哉风
483565844,【仙侠风游戏主题歌】几段长歌几段缘
28294301,杨宗纬那些精彩翻唱与原唱
1383177,杨宗纬最好听的翻唱Top20
586594478,双子座的卧室音乐
2634783231,愿你熬得过万丈孤独藏的下星辰大海
973316478,《蕊希电台》所用歌曲
419476867,【国】再听那些国语会不会晚呢
637424692,年轻时不多经历一点老了拿什么下酒
2258798702,热心市民
2070510054,美景不会每日常在，感动不会紧随吾身
2312624114,【镇魂|巍澜】经典台词/心头血
2645546795,明星大侦探｜NZND勇敢飞，MDZZ永相随！
445265,杨宗纬金曲全记录
2748990852,你要安静的优秀，悄无声息的坚强
30014052,杨宗纬全纪录
2260046314,曾经喜欢你，卑微到尘埃里
394071844,Maps
2014755136,杨宗纬（全）
2870407291,"时光辗转,与你共赴一场少年之约"
2928351577,戴上耳机，整个世界都是你的，会疯的那种
2016877081,张杰的歌（按专辑排序）
610923085,【精选】最强翻唱TOP150（不定期更新）
2886558370,失恋听的歌持续更新
2200001353,你就是你生来具有的光芒
2585465480,此生多少情与仇，只愿与你长相守
3019870053,生命中所有的逆与顺走过了都是馈赠
922575176,张杰超级好听的歌曲
2610846948,【斗鱼温柚歌单】
2417990265,妻子的浪漫旅行bgm
2005048744,华语︱情话是一门失传的艺术
2660671591,一月不减肥，月月徒伤悲
2364987260,2018最火的歌曲
2918766270,国产HIPHOP这一个歌单就够了
820195717,流行&质优||华语电影金曲精选
2368047186,坚持下去为了想要的人生（励志歌单）
2785187129,励志-高考加油:走进一本大门
2219770152,还记得你的梦想吗？别让你的梦只有想
2673028269,用最孤独的时光，塑造最好的自己。
490273491,励志歌单。去追梦，为自己，为梦想！
445641734,带上耳机静静听一个小时吧
530928958,张杰热门单曲
961246075,终于听懂每首情歌，却再也没有可以联系的人
810222974,失恋听了会泪崩。
2631792703,小时候词不达意，长大后言不由衷
494898663,躲得过对酒当歌的夜躲不过四下无人的街
2689009734,恋爱攻略|心动只需要一首歌的时间
2600419026,抓住能实现的，义无反顾去做
2584049583,这城市风很大，孤独的人总是晚回家
2361162900,循环往复催泪古风歌曲-虐心精选
2348306362,怀旧向||时光流转从前，人生如寄
2551159751,长长的一生，不做梦怎么撑
2870887735,中国好声音2019歌曲收录
2401433881,有一种爱情叫张杰谢娜
2190547606,张杰❤全收录
2872501228,国产动画电影||看的不只是情怀
2009692921,那些绝不会忘记的国漫主题曲
2854735583,加冕为王-中国新说唱冠军杨和苏
2896996016,『不要音乐』音乐CP官方歌单
2269032036,爱就像蓝天白云晴空万里
2631395909,鱿小鱼的私藏歌单ღ（持续更新中～）
3083530215,御寒浪漫丨你是停留在脑海最美好的画面
887000829,熬夜通宵做作业学习专专用!!!
804843550,睡觉啦，晚安！
2157798533,VOL.2『原创耽美文』原创同人歌
2557952873,2019民谣酒吧歌单
899575159,听闻爱情十有九悲❌
637734278,得不到的就更加爱
2107499113,【在冬夜轻声哼唱】晚安，世界
2180241361,欧美范|毒刺玫瑰扎心爱的回味
402311355,永远只听这一个歌单
2668883684,电竞，英文，中文最火，鬼畜，爱情
2274420146,孤独/杂歌集❤
2050605648,【中文电音orRAP】一秒钟就沦陷了
2926017195,暗恋是一个人的事
2575366968,年末一起看场烟火会吧
756427575,个人喜好
2552761782,“井井有条”
950675116,所爱隔山海，山海不可平
2411022657,自己选的歌跪着也要听完
890962693,懒得分享自己去听
2394616283,宫商角徵羽国风美少年（接受推荐）
2636750170,Canyou蹦迪withme?【精】
2461966894,TD正直博
134812954,·天黑之后便是日出
624942800,ᴋɪʟʟᴇʀ『个人喜好』
1993218152,长大了才发现爱而不得是常态
2420458032,XM爱听的歌
2289763322,石头计划第二季
2476327455,浪漫制造器丨爱你这件小事
2294769705,遇见你不难过遇见过你才难过
2748471493,彤彤的单曲循环
2335369592,Alcohol-烈酒
2334352227,不善言辞
489547684,石头计划合集♦不用担心听着听着就灰了
2092245054,花店不开了花继续开
2390717297,旋律超甜的情歌/remix/丧甜/古风/日文/英文
2461316070,葱葱|当边做歌手边游戏时
1983245583,睡前故事
2529557143,小吴专属歌单
2312119459,阿方同学
535242710,Chineseyse
2650135457,给十年后的自己写封信
2541664889,暖心男声开启你的浪漫进化论
487122444,Fillmybellfullofbeer
111424091,吴语流行音乐全纪录
497224559,【吴侬软语】吴语歌曲合集
2685212108,2019年度最热新歌‖中文·流行·古风
2418739752,那些珍藏很久好听到不行的歌
2870013041,亲爱的热爱的电视剧原声带
2476663154,经典粤语合集【无损音质】黑胶唱片会员专属
171037362,香港电影中的50首经典歌曲[追忆录]
2277861412,有意思！这些歌同名不同曲唱出别样旋律
596729952,「粤语」人世间所有的相遇都是久别重逢
2883924343,一歌一会：记忆里有光忽闪，是爱存于此刻
569020058,【岁月如歌】重温那些年的经典旋律
437270067,「粤语」粤语深情，甜瘾温喉
2017609344,富士山下钟无艳，耿耿于怀罗生门
2804826732,今日份告白|爱你，是终身浪漫的开始
2490908624,《请回答1988》每一首都适合单曲循环
2776636409,你的歌词看上去很美
2003872598,粤语|那些令人彻骨生寒的绝笔情歌
941968387,粤语：风继续吹，不忍远离
645765966,张国荣精选｜你不曾真的离去
2497015528,早知道做人这么累，当初就不下凡了
362812385,【张国荣是港乐经典的一部分】
43446854,张国荣2000热情演唱会
817351430,【劲歌金曲第一弹】请选择严肃脸抖腿
2340969541,80、90后经典老歌
610040691,听首老歌回味永不褪色的华语经典
994624518,粤语|爸爸扛着录音机抖腿
751772425,单恋是一个人的兵荒马乱
2919542595,[宝藏粤语]融化在惊艳嗓音里´◡`
988301978,很多人都在怀念你Leslie哥哥
580630743,【影视经典】笑傲江湖๛执剑天涯๑
2503615980,享受浪漫时光|爵士咖啡馆营业中
2168719691,『港乐』香港电影经典原声插曲配乐
171693254,LastationArtsetMétiers
2067079376,一个比较走心的民谣歌单
651304456,朴树、许巍、李健、郑钧、老狼、赵雷、
2312165875,100首华语民谣，因为懂得才有共鸣
378324005,孤独旅人配民谣。
2817562565,行走在路上的民谣
2221422692,[民谣]携一把吉他，温三两故事，四海为家
2889901203,「民谣」一座孤岛
10139384,赵雷，一生推
2714223742,清明｜烟雨十里春深念念不忘故人
2474780902,留给孤独的人留给那个少年留给爱情
2387182880,民谣像酒有故事的人不能听
379190287,紧握拳头的小人物--赵雷
805664586,那些听不腻的民谣
2336793549,一个双鱼座的民谣歌单
2926021240,敏感患者|故事民谣
2537002977,就算生活百般滋味，但你也要笑着面对
2692139891,保持清醒，越孤独越强大
2634190529,归途的旅人是夜空中最亮的星
2916358836,『民谣』素色流年，往昔逝梦
70150771,忽晴忽雨的江湖【私藏民谣】
2972304040,70周年|对祖国的爱恋，原来全在这些歌里
2547965074,写作业必备(学霸刷题)中文安静
2386106892,很丧的民谣歌单是毒也是药
2555913667,民谣患者的民谣歌单
93476766,大冰的小屋|大冰七部作品歌手歌曲合辑
2331137135,抽烟喝酒烟嗓民谣生来死去
2000536302,【大冰的小屋】小屋歌手所有的民谣作品集
2788876166,孤独没什么不好
98332770,染上叫赵雷的烟瘾
2191434938,大事发声Ⅰ歌里唱的都是人生
2318510522,李代沫合集
2633389080,10年代最后的冬天，祈祷与你不期而遇
2885665791,世界它太小，小到容不下爱人的心
2096637314,那些年没听懂得李代沫
2422107850,天亮以前说再见
2421949617,孤独的人才听孤独的歌
376529297,饮完这杯苦酒，笑叹人生几何.
2259080870,超好听Cover翻唱集||孤单患者必备
2952501088,献给每一个处在崩溃边缘的成年人
2790816206,放下一个人需要多久？
2904709068,华语丨清晨醒来至夜里睡去耳里总要有音乐
2359625826,和过去和解吧日子过的可是将来
2477385996,抑制不住的喜歡、
620152727,Re：『中系の暖心』
2972099103,失恋博物馆|请问需要寄存您的故事吗？
121430849,最后救赎
2722916074,睡前原谅一切，醒后不问过往
2720709323,好听到爆
927773171,思念是想要穿越时间，去看看过去的你.
2742229899,“不要害怕长成生活的模样”
2468792822,天冷了，你穿秋裤么？
376243896,一首歌，两种【性别】✌️
2576149864,人間失格
29322242,听歌听故事
774956439,在人间有谁活着不像是一场炼狱
3020182385,『回家路上』有人在等你，才敢夜路远行
827755593,失恋博物馆.
376401280,喵(๑•.•๑)
692089128,自闭歌单
73382980,完美音质
2995150056,华语集|送给那个，用整个青春怀念的人
2402957225,李荣浩写的歌和一些编曲（全）
421279217,葛大为作词集
2261832355,可怜世间万物，没有四块五的妞
2198221410,只是一场烟火散落的尘埃
552201653,CHAI啦
2684729169,1874、选择
476686011,唯一的中文歌曲
827514964,『乘着时光的风』
810362446,花开富贵
456700332,让你难过
2518001683,【范玮琪经典歌曲36首】
3075966549,把音量调高|现在，你可以放心痛哭一场了
2873111403,亲爱的热爱的OST&BGM
2958537532,奈何听到的每首歌里，都有你的影子
2460315722,写数学作业时适合听的歌(理科女孩必备):)
2228745656,尤长靖｜陪你挑战万般阻碍
2245048079,长靖的歌单
2090121274,偶像练习生|大厂男孩子们鸭
2182535939,NinePercent九子参演曲目
2321138962,大厂新歌合集
2656667116,NINEPERCENT
2565709954,宝藏翻唱｜男友音△
2974225013,迷人的危险dj版(Cover：尚士达)
2352851278,狮子座的孤独寂寞
905391005,你害怕大雨吗
2949010040,玖伴\感谢陪伴
2138408099,超火短视频BGM合集
2020285089,在吗那就祝你们今年继续单身
3016406432,超好听的翻唱歌曲（王小帅）
2616066405,愿你夜夜美梦，不被心事左右。
809239670,手鼓-非洲鼓-民谣里的微风轻漾
3003491896,留下脚步听首歌
2613720120,一介酒馆
2744294992,Ronin.
2400505594,把思念丢一旁袖手旁观也无妨
2905636332,王一博♡肖战合体歌单
2298526951,好好的爱你.
2517289744,给自己的信:虽年少有憾，愿此生无悔。
2069520978,适合分手后的一个歌单
2670883685,谁说翻唱不好听
2526314639,民谣合集
2555572945,Artist陳；
551108196,可能这世界让你长大的方式极端了些
504384066,如果你想听民谣可以从这些歌开始
2293961854,写作业必备【循环不腻】（贼带劲）
872928837,爱听歌的小屁孩
2803793845,叮!!这里有份变身BGM请您签收!!!
2323877217,88rising「见识下亚洲」
2822923425,Rap宝藏歌曲JonyJ福克斯小鬼朱星杰等
2670213947,中文Rap丨好听的Flow花式的秀
2812685091,超甜Rap｜♥︎给喜欢的人听♥︎｜
2562684293,超甜Rap｜♥︎情话说给你听♥︎｜
468331407,HigherBrothers[海尔兄弟]
2697535287,【中文说唱】这歌单不要点进来听
2337059386,杀手也会掉眼泪
2071427080,饶过舌却绕不过你
2865805553,甜甜的rap当然要跟甜甜的你一起听
151391223,88rising
962016561,knowknowDzknow网易云最齐全的歌单
833431824,MA$IWEI马思唯/纯正好货
2895367854,$$Hiphop
502748760,CDC説唱會館
777915656,最强中文说唱
867916143,聆听优质的中文说唱FlowVol.1
79946022,别点进来全是民摇
382649300,C⃞D⃞C⃞說唱會館
2182595619,CDC成都說唱會館
935437006,熬夜单身狗的情歌说唱日推NO.1
568567169,孟子坤的歌单
2558964340,爱意死绝❤
2091927797,那些甜甜的Rap情歌♡
818105949,remix中文混搭
704419832,【持更】走起来的中文说唱
2061298985,四字情書
2100567980,以梦为马
700372305,梦瑜酱紫
321491155,ǝuıɟɯɐınoʎʞɔnɟ
548235428,豬豬女孩要開心鴨！！
2171514760,SinKingendlessly
569163618,精神粮食
2910975784,请带上耳机听属于你自己的Remix
2315675426,说唱会馆HigherBrothers88Rising情歌精选
2187022469,遵义说唱【持续更新】
2341107912,Dzknow_nono
899014661,成都rapper最爱马思唯melo色痞dz
2881709079,中国新说唱
2038892382,cool
931398913,EX掰
2140700753,Giao！
2830578260,独处，是一个人最好的增值期
1986088676,拜托生活再温柔一点
2698187691,是小咪吖
2048972972,深山寺庙
150460861,回忆背景音乐
400128260,幸福与丧能否共存！(持续更新）
766641517,投个硬币吧.
84016321,A一个人无聊的时候静静听
2231154262,旋律杀手
2880025172,70后80后90后经典老歌500首「精选」
2121558366,S.H.E全专辑正序集
2182669327,欢快小调给百无聊赖的生活来支兴奋剂
2163130221,创造营2019ⅠⅠ参赛作品合集
2731178118,［德云社］那些适合写作业的歌儿
2413447330,华语歌手的英语考级测试
131427673,林俊杰音乐全集
973422761,林俊杰专辑全收录
113807957,情歌还是老的好
2342969191,最火网络歌曲大全✔
787233586,下班回家开车行车驾车汽车车载音乐
965518387,企鹅电竞阿叶君
2965956725,欢快的中文歌啊！
643206897,一个白羊座的听歌列表
456411917,世界那么美，不如你好看
2979196066,跑步运动健身动感舞曲中文歌单
809360131,【王力宏精选歌单】❦陪你度过漫长岁月
2404426923,80.90后歌曲，回忆总是美好的！
644326794,2000年代百首热门华语歌曲排行
2511421315,80后流行歌曲上课偷偷听的经典老歌！
2804515577,【这就是街舞2】选手曲目收录
980086738,古风戏腔混搭.戏曲流行跨界碰撞.京剧Feat
2354873345,一个女孩子的歌单
2491888008,处女座歌单（更新中）
640702296,Whysoserious
2484244461,蒙面唱将猜猜猜第三季原曲正集（完结）
69207550,【珍藏】华语群星大合唱。
732190805,粤语‖难离难舍想抱紧些
2892372867,《中国好声音2019》歌曲收录
2156036024,黄明昊Justin唱过跳过和听过的那些歌儿^_^
2301236887,Justin黄明昊跳过唱过和推荐过的歌（持更）
2077136389,【雪中悍刀行】【剑来】-燃血武侠
745444302,屈原离骚九歌古诗词改编
776865116,古典音乐中国
67701423,一碗银河够不够
2898160165,『严浩翔』小熊软糖颜如画，浩翔气场一米八
4020896,王力宏初到sony的4张好歌太多
437124571,手机来电/短信铃声
613707458,爱你就像爱生命.
2154932124,瞎七八搭
2128391445,来自波西米亚
3030143834,起风是会飞的想念
2116945770,[RAP]中文励志说唱-为梦想努力奋斗
474908666,听了以后耳朵会怀孕（持更）
1979428106,带戏腔歌曲超惊艳无法自拔
1989404390,可爱又迷人的反派角色
427024108,「温柔的地下诗人」
2800216578,「中文说唱」持续奔跑无关世俗纷扰
2357570314,酷到没盆友（说唱）
2438605766,“说唱良药，初心织金”
735236060,【流行说唱】麻烦你活得酷一点
2756496433,让耳朵进化2019不可错过的音乐惊喜（1）
2339332957,甜味Rap/轻轻吧唧你一口
2520873565,步行单循不会累的旋律
2763247408,中文说唱-精选集
2680828697,『洗澡』收拾/打扫/化妆/面膜专用指南
2828162809,说唱|让人放松的RAP
2935664405,不止是【HeyKong
2841545524,说唱|国内优秀cypher合集
2350178365,IcePaper▼
400930052,独特迷人女声线说唱！（删除整理更新）
934870683,国语说唱也很抒情，副歌也美
896047084,别丧了，2020流行假装快乐
2405431398,夜游在凌晨两点半的大街
2883379945,16hours有点长
833435091,【欧美】好货私藏
371614845,♛~「K」~中文rap↣精品!(๑•ั็ω•็ั๑)
892408119,禁止收藏
548180873,round_2和那些skr的中文说唱!!!
2885977749,马王HorseKing_Official
2732517614,rap❤️炬猩GDLF（红花）HHH404Rapper
2462213680,FreeOut
2695101341,说唱丨拒绝瞌睡不如跟着节拍抖腿
59151991,【Rap吧推荐】精选中文说唱
877401737,ʀᴀᴘɪᴍᴍᴏʀᴛᴀʟɪᴛ꙼̈ʏ
2963434236,硬地原创音乐榜丨发现8月最值得听的音乐
444236380,直火帮都没听过你还听个鸡儿嘻哈
2905689294,心动Flow·天菜系男友嗓
620994838,妳喜歡舌吻嗎
2519377182,希望你听的说唱都很走心
2392447991,"白羊座爱恨分明,三分热度,极度缺乏安全感"
2771219762,故事结构
2054563382,Mc光光难得高调的低调王
1995370651,话痞子！RAP
363834203,说唱battlefreestylerap伴奏
2071290736,Hiphopfreestyle伴奏/beat
2430524968,别急，甜甜的恋爱马上就轮到你了
3084491311,揣着一颗真心，像初雪一样靠近你
2340739428,Hip-hop|少女心狙击手
2852306657,好听到单曲循环持续更新中……
2114596021,LilGhost小鬼-王琳凯‖善良的坏孩子✧
2296431926,梦回大厂--偶像练习生
2174962178,百分九少年(NinePercent)
2068576338,｛小鬼王琳凯98k少女心狙击手｝
2786100488,到底要怎么样｜鬼鬼的新歌｜
2119378458,前方注意！精选高甜【rap】请签收
2648021141,Hey!一起看星星好吗？
2503257111,〖该死的温柔〗王嘉尔最全收录
2870267225,100首好听到单曲循环的歌｜精选持更
3021659428,那些好听到单曲循环的歌
2897562585,【迷幻/慢摇】Psychedelicmelody
2622967273,9102年抖腿指南，今年什么水平？
2050704516,2018全年抖腿指南，老铁你怕了吗？
544798906,Trap丨令人沉迷的随性说唱
479400450,RichBrian(RichChigga)✞
494626371,王嘉尔的小烟嗓
2733705509,女孩子就要听甜甜的歌鸭♡
2049063610,王嘉尔的小烟嗓↗(⊙.⊙)↗和G7的夜店风
471696320,『王嘉尔』作品集
416912035,王嘉尔的烟嗓狙击
1984054025,赖冠霖的手机歌单
2543232180,赖冠霖的取向歌单♡
2165480810,韩语/甜度99%请品尝:)
2249345917,「百首韩语合唱」无法痊愈，这以你为名的伤
2710545016,今夜857战术蹦迪
2829816518,[欧美私人订制]最懂你的欧美日推
2817554177,超酷超拽的英文Rap（持更）
2092061322,宣美(SUNMI)
18892747,GOT7&IGOT7
2740410791,王嘉尔的烟嗓狙击_
594728516,MkCLUB专用音乐
1993948873,王嘉尔歌单
2549291589,TEAMWANG王嘉尔
638071437,搞基歌曲心空个人向
811313713,那些年你酩酊大醉后嘶吼出来的心事
2388322013,最是粤语最为情深也唯独你最难忘怀
2948171497,请一定要努力你会值得未来所有美好的期待
700734626,年少不懂粤语歌，而立再听句句情
2426284427,粤语live|不一样的感受
2427307706,林宥嘉live
780197824,【林宥嘉】
718388899,『国粤齐听』一种让你入坑，一种使你沦陷
640439541,【张敬轩】粤语精选
147549579,一听就上瘾的粤语歌单
2432588745,张敬轩，陈奕迅，陈柏宇，周柏豪，许廷铿
102740400,粤语经典歌曲大全
2392222655,『粤动听』当爱已成往事
2727771521,回忆｜2012·柔情末日，天涯此时
2395103657,好听到不要不要の粤语歌单~
3865036,最陈奕迅·精选
98391632,怀旧经典老歌
2306874028,万人大合唱泪目时刻❤
421163316,粤语♪容易抱住谁十年最难是放
104246463,欲加之罪何患无词(粤)
763100210,港台经典红馆演唱会现场live
2023812191,钟意陈奕迅吗～
55253171,张敬轩Live精选集『翻唱为主』
118532063,情调系列：一曲难尽的深意与撩动心弦的浪漫
2325108330,「故事碎片」想念在耳边凝成絮语
628954650,一张翻唱专辑一场致敬仪式
2459826936,粤语经典老歌【好听到发疯，一次爱够】
12840389,张敬轩-动心翻唱
3016427444,粤语经典老歌【一想到你，红了眼圈】
889575738,江志仁C.Y.Kong作品选
2559866695,既然上了生活的贼船，那就做一个快乐的海盗
2954315277,全网最火rap说唱最全持续更新
2326926936,R!CH上海·嘻哈厂牌-活死人
2842076531,钟意陈依平
2818144951,网络热歌榜『每周更新』
2074124472,说唱中的江湖侠客
2893524741,国风说唱丨何必分出胜负，一声笑傲江湖
3041955291,做人一辈子快乐没几天丨不如听点开心的
2900785105,情歌rap来保护可爱的你
2922523970,【中国新说唱】之清扬无懈强音
2153132432,说唱江湖|吾欲乘风起
2478857774,砍死法老-中国说唱硬核之王
2176013162,【China】国人电音精品，这节奏不停歇
2756161624,为人亲和福克斯
805786215,『华语说唱』四百位内地Rapper
2499450761,法老中国最有梗rapper.
2899768194,精选｜Cover翻唱百听不腻
2252732530,给未来女朋友准备的甜甜的歌单❤
2507148217,人间忽晚山河已秋.
2752221096,「翻唱」好听的不要不要的★★★
2876815338,祝你前程似锦
3022854897,那些超好听的翻唱cover和原唱
2811707404,『男声翻唱』他比阳光还暖！
606512789,一心只蹦圣贤迪
938963159,之后的季节很干净
2281466369,［精选］日常好听循环歌曲¿持续更新
2483182618,失恋歌单，因为突然听懂了很多歌
2782372923,天凉了故事也该翻篇了
2263042592,曾经沧海难为水（欢迎投稿）
2083461876,要悄悄拔尖然后惊艳所有人.
2314838108,夜深人静自缝心
2857262195,两边之和永远大于第三边cover
998417689,坚持一下马上就999+了
2643736986,记得开心嗷
147357875,祝你事事甘心
2451918216,写作业&手绘专用歌单
828350916,karry王
2748441557,是干净甜嗓呐♡（吉他弹唱）2020来咯~
2707110420,午夜心碎俱乐部⁺
2377738403,阳阳的翻唱
2497419443,世间美好，与你环环相扣
2956594212,一个金牛座男孩的歌单
2870191701,『失恋必听丧歌』
2974785771,能懂几分是几分
2930712044,爱你是孤单的心事
2753499326,起风了你还不回来吗
2497741757,LookMe、
813271893,黑怕不怕黑
2103441492,精选｜星河滚烫你是人间理想.
2916268796,清澈男声｜民谣吉他弹唱小众集散地.
2693587763,优质|無前奏表白爆音歌曲模厅
2913547286,只有几十秒的歌词都是直击心灵【铃声版】
496413437,撩你没商量
748075574,莫得名字
741983499,开始吧。
2581461713,猪你好运来，哼哼哈嘿
2829998155,愿你知足且上进，温柔而坚定
2942786831,【华语后街】被你遗漏的经典情歌
554698028,华语民谣I止于唇齿，掩于岁月
2743807342,愿你走出半生，归来仍是少年
2763396614,时代的碰撞|中国古典民乐与流行的相遇
2458146337,『民谣精选』大众民谣，治愈你的忧伤
2061336816,蓝莲花-许巍
2783240,许巍的歌是岁月酿的酒
58356423,许巍&朴树精选
5941087,金木水火土：郑钧、朴树、李健、汪峰、许巍
2876103330,你要自己争气，全世界都和颜悦色
2172911217,「旅行」青藏线上的自驾游之旅精选歌单
2760525123,弱草蛮生
438807946,「当你在路上」
54663418,sᴡᴇᴇᴛsᴏғᴛsɪʟʟʏ
2311898947,一起聆听这些好听到单曲循环的歌曲
2297168215,华语情歌｜一个字就戳中泪点的情话
2816935563,失重催眠曲
7972091,温暖如初—许巍
3000878897,不同的声音，中国摇滚乐队
2281578943,中国摇滚乐精选50首《一》
8965308,许巍，刺痛人内心的情怀
2624499225,民谣┇苦不会尽你不会来²
3001917069,众生皆苦，民谣自渡
915717494,許巍說他的一生
2904080089,博君一肖❥(^_-)天天上合体的歌单！
2902232621,『婚礼歌曲』婚礼还尚早，婚礼曲已备好
741232931,蔡依林歌单
743461735,奔跑吧兄弟！第五季背景音乐
884731423,95后经典老歌:)
2434504696,『红歌的』
2523137289,红歌
2668053641,壮胆正能量中国富强
2536519999,竟然都是周杰伦作曲！
911278165,不腻人的曹同学
145520511,有一种青春叫周杰伦
989792334,goodday
2657105820,创作才子之周杰伦为别人创作的金曲
762840531,哪里着火了啊小姐姐，有警报声
621812200,既然不是仙难免有杂念
70512286,香港*李玟：月光爱人
390689080,安安静静丶冷冷清清
2161704148,宋祖英正式专辑汇总去重复
720875614,❤祖国。进行曲。
89226308,金典红歌
58409933,开国大典的士高
78587016,健身房就是要嗨起来（女声篇）
20145900,华语‖动感365+跑步/运动/快走中文
2192149083,【烈火如歌】浴火成诗（Cover：迪丽热巴/毛
528800186,你的眼中藏着什么
577841083,屋顶上的绿宝石
38888851,Crazyོ
2518023069,关于jay
826610272,小科科的随行歌单哟
47377476,快歌中文
2876362731,经典老歌|那些关于青春的声音
3041475018,【回忆时光】九十年代火遍大街小巷的歌曲
551095546,陈奕迅（EasonChan）精选·90首
618862414,香港四大“天王天后”｜经典珍藏
2398397661,80后流行歌曲
2212584216,新的中国
597243094,军
932839885,军
2243773933,邓丽君、梅艳芳、徐小凤、陈慧娴、周慧敏
436763890,『粤语』伴随着他们的歌声，青春渐行渐远
2177014323,刘德华能唱出每个人的心声
771042656,比听CD更有Feel的粤语Live。
2161563835,四大天王(粤语)
109285625,过年超市必备歌曲合集
2305370733,愈经岁月，粤发醇香的经典
2886220805,收集控·那些以动物为名的粤语歌
2008293409,粤语情怀◎似水流年，寻找旧日的足迹
2559562223,刘德华2018年演唱会歌单
2257712301,80、90年代流行音乐港台金曲大集结
947215542,谭咏麟张国荣王杰张学友李克勤黄家驹
70718447,香港*刘德华：一起走过的日子
470487642,刘德华经典歌曲专辑
2401349288,粤语TVB那些好听的电视剧歌曲（更新中）
2422213827,粤语经典老歌
171489549,80.90年代的香港
2058043964,首首经典的怀旧老歌
2641375892,2019·喜气洋洋|小猪陪你过大年
2838408186,父亲节：送给酷爸爸的一张歌单
2214102175,走夜路看鬼片专用壮胆bgm（爷才是正版！）
2702120706,走夜路看鬼片专用壮胆bgm
691812099,带上你的好酒，来听大叔们吟唱这歌里的故事
2556309270,大笨老歌翻唱
811321317,粤语|惊艳到骨子里的音乐现场（live）
2558984709,刘德华2018-2019演唱会
647666035,中老年歌单
2437648934,暗里着迷刘德华
2424030849,『中文咚鼓/DJ』忽然想起你然后笑了笑自己
2541681873,适合驾车时听的中文土嗨【中文DJ】
2897285135,不怕老歌没人追，就怕老歌带DJ
2556718079,时间错过不会再来想要拥抱你却不在
2392244044,最全网络热歌分享.‖精心制作.
762354382,°、无味无谓也无畏♥︎°
2882042971,迷人嗓音
2759414040,寄给2020年未来女朋友甜甜的歌单
769291366,网络热曲完整版【持续更新】
2402225508,初识不知曲中意，再听已是曲中人
2626482639,蓝色的梦
2921195391,用力爱过的人，不该计较
2887685505,金牛座每日一听
2714271536,《亲爱的热爱的》影视原声带
2421784380,夜晚的酒不如清晨的粥
2619229623,2020祝你天天开心❤️
2565477661,干净温柔性感男嗓
2478563254,RC.:-)
759064933,Trigger
2525632823,"绝版歌曲,劲爆电音,英文纯音,应有尽有!"
2409365763,「中国说唱图鉴」十年说唱热血难凉
990995991,酷酷的人/应该听/酷酷的歌
2369086660,（中文说唱）用方言唱出中国制燥
775079670,长沙说唱CSC
2531543310,KEY-L刘聪如货币般流通
2481322573,CSC说唱江湖刘｜KEY.L刘聪
2028460159,道系KEY.L刘聪
2706282332,今天要刮复古风
53572999,"""好听到爆炸的说唱"""
2230735156,直抒胸臆丨华语嘻哈的武侠情怀
2906703758,刘聪KEY.L
541240021,CSC×GOSH
492633781,“本性難移”国产OldSchoolRap
